,rps,p99_rt,p95_rt,p50_rt,mean_rt,action,action_p,allocation,avg_cpu_usage,overallocation_ratio
102,323.2514136238053,660,480,240,186.95011133560956,16,0.015625,122.80639344262295,89.75891374610003,0.26910227366918976
103,324.20523333406123,660,480,240,187.0248104289079,6,0.015625,115.47852459016391,73.16148578080391,0.36644942390409124
104,324.4265739782001,650,480,240,186.8845170082631,14,0.015625,86.75360655737705,54.60364390913928,0.37058934981538144
105,324.72475309448936,650,480,240,186.72556907462388,20,0.015625,86.97655737704918,54.57029132214361,0.372586212103363
106,324.7754874652631,650,480,240,186.5392368974196,28,0.015625,82.0439344262295,50.14027802299302,0.3888606345655317
107,325.1747167419746,650,480,240,186.46893708121,10,0.015625,112.91426229508195,59.33348274228998,0.47452623312339276
108,325.6139267963054,640,480,240,186.3886708347549,47,0.015625,83.97901639344263,59.932817685816204,0.286335798397182
109,325.72269253690416,640,480,240,186.24902584689363,36,0.015625,82.03114754098362,50.92472428983566,0.3792025856472003
110,325.7569660823024,640,480,240,186.1008291103241,42,0.015625,96.7006557377049,51.25041228507194,0.4700096716604921
111,325.42576734582667,640,480,240,185.89170863780416,22,0.015625,69.70409836065575,41.89538335768967,0.3989538012396502
112,325.97852903202744,630,470,240,185.72761141743544,37,0.015625,85.85868852459015,57.90241158895588,0.3256080126081535
113,327.216462757056,630,480,240,186.1707059540819,60,0.015625,110.58327868852459,77.3141776258123,0.30085110025015627
114,328.5834003647813,680,490,240,187.695438736825,64,0.015625,96.8211475409836,79.69553108136093,0.1768788833283921
115,330.2550235569658,680,490,240,188.24533801222069,45,0.015625,128.84934426229506,94.03432475170858,0.2701994310480502
116,332.36988299784264,680,490,240,188.87748412925376,4,0.015625,186.26081967213113,117.77057871419774,0.3677114761896492
117,334.1297853904232,670,490,240,189.31017762583195,53,0.015625,153.06508196721313,107.30678810259452,0.29894665247309726
118,335.24358359684794,670,490,240,189.38451116436352,44,0.015625,128.40868852459013,84.51676730600623,0.34181426290463707
119,337.40289644697924,680,490,240,190.41586991470564,35,0.015625,182.10836065573773,121.22934158853555,0.3343010658488625
120,339.7371150495148,700,500,240,192.63018740407887,41,0.015625,263.00786885245907,141.74539471366583,0.4610602514209128
121,341.83621934199346,700,500,240,193.49609098638757,5,0.015625,206.69983606557378,130.32405773870903,0.3695009138886553
122,344.7702015982169,720,520,240,195.95697285274355,1,0.015625,297.7386885245902,182.30609884741594,0.3876976494025253
123,346.8856891114107,720,520,240,196.749883255442,40,0.015625,175.05311475409837,133.58522676886818,0.23688746151978618
124,349.2485985035598,720,520,240,197.58256069813075,38,0.015625,177.49524590163935,136.91495284722464,0.22862749280001932
125,351.3581409908116,720,520,240,198.4461429409175,52,0.015625,185.6144262295082,130.6408214951151,0.29617097038793444
126,354.0819337184692,730,530,240,200.6710057343828,3,0.015625,264.32360655737705,172.038527768048,0.34913672672401513
127,355.93717372371617,740,530,240,201.74132553559517,49,0.015625,256.9014754098361,134.22900171179447,0.47750785978298366
128,356.5974778882087,740,530,240,201.734415704822,30,0.015625,123.68459016393442,80.95946824660595,0.3454360956421459
129,358.6213101590666,740,530,240,202.39287207685456,22,0.015625,157.845737704918,120.48480194207421,0.23669271217628665
130,360.7691114441592,740,530,240,203.31264477907595,25,0.015625,271.68819672131156,146.93726879499167,0.4591694796895616
131,362.9125993564417,740,530,240,204.05661844911197,15,0.015625,192.2572131147541,141.78396457482026,0.2625298043294088
132,364.778517059922,800,540,240,207.055458600809,61,0.015625,172.80852459016396,127.28541209767529,0.263430942428634
133,367.3945190261222,830,560,240,209.77898817157893,6,0.015625,237.35672131147544,175.44628595161146,0.2608328722177661
134,369.5733586479248,830,560,240,210.70926055709012,12,0.015625,239.41196721311474,155.78369941808563,0.3493069655978669
135,370.5841364099728,830,560,240,210.74235229101905,3,0.015625,179.97836065573773,100.63916862520476,0.44082628456813666
136,372.4294597941762,820,560,240,211.4101957647593,17,0.015625,268.03409836065583,140.87677707019319,0.47440725664450684
137,374.7796964964978,820,570,240,212.87571086827128,10,0.015625,288.307868852459,174.04185195537485,0.3963333271196964
138,376.37739184630766,820,570,240,213.2778962962843,26,0.015625,236.0209836065574,131.68853121078968,0.44204735867759953
139,378.2020015589763,820,570,240,213.738928898466,14,0.015625,191.9390163934426,136.00937421723907,0.2913927727000393
140,379.6712140053263,840,580,240,215.30660671293668,58,0.015625,210.98999999999998,125.04756434524684,0.40732942629865465
141,381.5228271500622,870,590,240,217.7672404180686,28,0.015625,199.98885245901639,140.43859714016415,0.29776787349212797
142,383.8618649221142,890,610,240,220.17689022767365,9,0.015625,297.02852459016407,189.54227366953486,0.36187181372205673
143,385.5778058904205,900,610,240,221.99626795552575,51,0.015625,224.81754098360653,145.59531454564635,0.3523845430003035
144,387.1373347005174,910,610,240,223.1402102216861,27,0.015625,197.16409836065571,129.99888218009076,0.34065642142265307
145,388.6115997274094,910,610,240,223.3729008811224,36,0.015625,185.2237704918033,127.25723270066511,0.31295409675133123
146,390.4170652384236,920,620,240,225.2223508842099,29,0.015625,193.6701639344262,141.17023666904913,0.2710790665884537
147,392.20447613195,940,620,240,228.66373539542352,37,0.015625,195.30327868852459,143.48959542230364,0.26529858389553684
148,394.4156372470088,950,630,240,230.91866558883376,8,0.015625,224.84426229508193,177.1306163565711,0.2122075317887909
149,396.1920964676268,950,630,240,231.5668492729336,34,0.015625,260.7309836065574,155.28695970851632,0.40441692981588995
150,397.704320448236,990,640,240,234.5027455929453,55,0.015625,164.4677049180328,128.75025374508255,0.21716999815101135
151,399.1069358696983,1000,650,240,239.0225604707752,41,0.015625,246.16967213114756,131.00887571441737,0.46781065847696285
152,401.1869786563418,1000,660,240,243.12520193634228,7,0.015625,236.08426229508194,176.03832728330474,0.2543411171420047
153,403.20527739189856,1000,660,240,244.35946314295728,32,0.015625,211.29983606557371,171.93094415083664,0.18631766426226443
154,404.54866342866165,1000,660,240,244.3682432385121,21,0.015625,190.044262295082,131.31483611276954,0.3090302515480483
155,405.4879488739476,1000,660,240,244.5162262926225,64,0.015625,128.29688524590162,104.19251278308147,0.18787963882848943
156,407.023095560176,1000,670,240,246.05473452187408,35,0.015625,199.46475409836063,136.2844264776054,0.3167493320128105
157,408.21863018616233,1100,670,240,247.72225358273897,49,0.015625,252.33983606557376,132.20118242672064,0.47609864344856573
158,410.04250698953217,1100,670,240,249.17945997277977,16,0.015625,202.23180327868855,161.01682630372426,0.20380066985887169
159,411.7848855991888,1100,680,240,251.61853820132657,33,0.015625,284.77606557377055,170.32002246789614,0.4019159506093564
160,413.0549065919224,1100,690,240,253.213444241137,45,0.015625,183.75327868852457,131.7089644690758,0.28322930938101926
161,414.4072631995877,1100,690,240,254.8785203339683,48,0.015625,154.36639344262295,127.78015296119344,0.1722281637117567
162,415.2244292090425,1200,690,240,256.1181462520232,63,0.015625,126.70491803278688,100.89561524715502,0.20369614049987622
163,415.9745582940072,1200,690,240,255.99312447882463,5,0.015625,157.7131147540984,101.01208023330936,0.3595200983075859
164,416.4975447016464,1200,690,240,255.59966141192425,56,0.015625,113.36508196721311,89.08383239645278,0.2141863186565934
165,417.4985563164948,1200,690,240,256.8099885572248,50,0.015625,187.71704918032785,112.53538846967956,0.4005052340154039
166,418.6058242794453,1200,700,240,257.73130712509334,39,0.015625,154.18196721311477,121.58255164444746,0.21143468434027343
167,419.74497950071947,1200,700,240,257.6618830110359,44,0.015625,181.3040983606557,126.21675709249455,0.3038394706256431
168,421.56699447343976,1300,710,240,260.7782046965705,2,0.015625,293.1681967213116,195.7057403118071,0.33244552956115225
169,423.04001434878654,1300,720,240,262.60369529249647,43,0.015625,245.92131147540982,161.86591135639966,0.34179794998130947
170,424.5164834748692,1300,720,240,263.22533032821394,11,0.015625,246.9254098360656,159.27840571910096,0.3549533609163743
171,425.9961666228046,1400,720,240,264.022040780951,38,0.015625,203.13245901639345,151.961867167886,0.251907509495456
172,427.0225945623952,1400,730,240,265.11266233094227,62,0.015625,157.7,121.02560318460802,0.2325580013658337
173,428.5543690514282,1400,740,240,267.03604573724675,23,0.015625,191.89622950819668,154.47528456083322,0.19500615016390963
174,430.17806719680055,1500,740,240,268.3080589922524,20,0.015625,247.3090163934426,171.9245084616478,0.3048190843631272
175,431.5395750680897,1500,740,240,268.7503043325558,18,0.015625,266.1768852459017,159.48625474976953,0.40082605368820196
176,432.8387529755372,1500,740,240,269.12890479366126,40,0.015625,177.3065573770492,144.6384201792033,0.18424663859654009
177,433.82088183545153,1500,740,240,270.5008623812369,46,0.015625,162.0849180327869,123.85620398633476,0.23585608402330902
178,434.87376708442594,1600,740,240,272.0384170694524,31,0.015625,157.9729508196721,125.10291662101793,0.2080738128148007
179,436.21682827158855,1600,740,240,272.47854303689206,13,0.015625,221.36868852459017,155.244273372471,0.29870717305520783
180,437.83526615115136,1600,740,240,273.2563193879613,1,0.015625,305.7201639344263,191.8229232307624,0.3725539043217759
181,438.98775603066525,1600,760,240,275.234837167754,57,0.015625,267.50606557377046,146.79557937970486,0.451243922021563
182,439.8454465063214,1600,770,240,277.0753137762001,47,0.015625,149.82459016393443,118.33083608240582,0.2102041730737852
183,440.9763991464348,1600,780,240,278.71299266658934,53,0.015625,175.83672131147543,131.3698171136762,0.2528874734818958
184,442.5261043116312,1600,780,240,279.6067236550124,4,0.015625,267.0565573770492,184.77129441262036,0.30811923800939567
185,443.71338550872,1600,800,240,281.5513595432004,54,0.015625,195.23655737704917,146.47699480724145,0.24974606817944023
186,444.70563834658736,1600,810,240,283.71910608397326,60,0.015625,183.6026229508197,130.49037792790665,0.28927824760510007
187,445.9009154470932,1600,810,240,284.46827413709275,19,0.015625,230.56622950819676,153.15036558582293,0.3357641059902992
188,446.97547155606776,1600,830,240,285.65341710846263,59,0.015625,216.9329508196721,143.4713980527671,0.338637134143677
189,447.9981945054648,1600,840,240,287.638838928138,52,0.015625,186.44131147540983,131.52902201011764,0.29452855180400667
190,449.31159596854064,1600,840,240,288.5721702712969,24,0.015625,193.28622950819673,159.20649549898408,0.17631744432040575
191,450.3982893070375,1600,840,240,289.1735629408353,42,0.015625,248.79639344262296,150.53921590414555,0.39493007185064893
192,451.4787844761568,1600,840,240,289.06849284601674,8,0.015625,195.83754098360657,143.30434392120966,0.26824885973621587
193,452.5831749068216,1600,860,240,291.27165869530387,45,0.015625,198.61868852459017,145.13561839337623,0.2692751146858591
194,453.65037634420815,1600,870,240,293.65018843174295,39,0.015625,174.33393442622952,140.64026646723465,0.1932708515406824
195,454.5347426193501,1600,890,240,295.40984567907657,50,0.015625,226.59918032786885,134.86830637102608,0.40481555945664216
196,455.6361504083326,1700,900,240,297.6550004154685,40,0.015625,169.72180327868853,141.3147190536665,0.16737439548869693
197,456.9881732351818,1700,920,240,300.1252111591635,10,0.015625,284.73983606557385,187.21641221831982,0.3425001053410559
198,458.42632293213137,1800,920,240,301.31836314225126,14,0.015625,269.54540983606563,201.81322704703354,0.25128301324153884
199,459.5643561118574,1800,940,240,304.6123312145712,46,0.015625,208.10065573770495,157.54029653664765,0.2429610758400723
200,460.8677751365979,1800,950,240,306.75241869936167,2,0.015625,291.8749180327869,193.95947781929834,0.3354705531856956
201,461.6563879929594,1900,970,240,309.3271776084306,63,0.015625,177.06639344262294,136.10159812269583,0.23135274019799498
202,462.3493343119286,2000,990,240,312.30032842498986,42,0.015625,208.742131147541,124.76658580834261,0.4022932259891686
203,463.5395861528148,2000,990,240,312.88792072234145,13,0.015625,241.68688524590166,171.6906131518248,0.28961551646817707
204,464.4429559440633,2000,990,240,312.7999990788376,51,0.015625,220.9734426229508,143.9784347521328,0.34843557197140357
205,465.2016987825661,2000,990,240,313.50969549781524,47,0.015625,157.71918032786886,124.10245963291014,0.2131428823373023
206,466.3341393296438,2000,990,240,313.9219408921842,23,0.015625,194.53540983606555,155.95501816867957,0.19832066408834037
207,467.122897257006,2000,1000,240,315.50440726286547,59,0.015625,205.6272131147541,135.69073868472677,0.3401129323821453
208,467.7485995867976,2000,1000,240,318.70314721297245,53,0.015625,160.29836065573772,117.69606953948612,0.26576872615525843
209,468.8919058364298,2100,1100,240,320.9272562341247,12,0.015625,250.13295081967212,178.10824938776713,0.28794567527342535
210,469.7353210212763,2100,1100,240,321.5804993561726,61,0.015625,201.81360655737708,144.6304019652949,0.2833466264616037
211,470.41659322647655,2100,1100,240,321.96388958466883,35,0.015625,195.7208196721311,129.8679497851366,0.33646328478140625
212,471.25191817469016,2100,1100,240,321.5886954205173,19,0.015625,221.62803278688523,142.60296159924636,0.3565662258240969
213,472.0478354920197,2100,1000,240,321.25012615527083,33,0.015625,271.2977049180328,144.40488783291497,0.4677253614196846
214,472.9419462659465,2100,1000,240,321.395965107279,31,0.015625,190.3101639344262,146.55746250556524,0.22990207419471576
215,473.68328612261297,2100,1000,240,321.7203827868448,52,0.015625,190.26393442622953,133.87663799621643,0.29636355728718505
216,474.8535808795886,2100,1000,240,322.11461850879,16,0.015625,218.3398360655737,176.4072412382145,0.19205196625120502
217,475.8506185263136,2100,1100,240,323.4598895360205,37,0.015625,220.80819672131148,162.01202977719663,0.266277103011367
218,477.0193494323135,2100,1100,240,323.9472442238882,15,0.015625,232.7154098360656,181.90364511151134,0.21834293122379894
219,477.6642946249904,2000,1100,240,323.51879870224093,21,0.015625,193.52967213114752,132.65878218803002,0.31453001120090607
220,478.1170738556577,2000,1000,240,322.9557468736279,20,0.015625,171.20131147540985,114.08038013176274,0.33364774400020625
221,478.4194388969988,2000,1100,240,323.9740075350358,57,0.015625,216.73475409836067,109.41037785142683,0.4951876624190454
222,478.8665877092357,2000,1100,240,326.038412354298,43,0.015625,172.07,113.96425024980078,0.3376866958226257
223,479.915431976198,2000,1100,240,326.29229648497403,7,0.015625,228.21754098360654,171.37445541685526,0.24907413041854864
224,480.7422060397349,2000,1100,240,326.0631365950284,9,0.015625,291.7290163934427,160.10614877750302,0.45118195386647936
225,481.307774788878,2000,1100,240,327.0172435342339,58,0.015625,229.5208196721311,132.6989020683154,0.42184372529744857
226,481.63817024877073,2100,1100,240,329.63604008655386,55,0.015625,132.84344262295082,103.19745784731627,0.22316483365896098
227,482.1515495234404,2100,1100,240,331.3544920222591,18,0.015625,210.27377049180333,123.52218038657321,0.4125649618700863
228,483.1785835624228,2100,1100,240,331.92674230427406,3,0.015625,275.99327868852464,182.72591273559462,0.33793346851097766
229,484.0410915435133,2100,1100,240,332.4663522943065,36,0.015625,231.8644262295082,159.50293800665835,0.3120853396942561
230,484.6548575714497,2100,1100,240,335.168211812593,49,0.015625,251.41360655737708,135.143139433026,0.4624668836203823
231,485.0705282840617,2100,1100,240,336.1860998382808,56,0.015625,144.10639344262293,114.62403586943103,0.20458743619123695
232,485.706322106105,2100,1100,240,337.84393541100275,27,0.015625,194.82475409836061,130.4157740469089,0.3305995706219844
233,486.7080524530297,2200,1100,240,338.36585116135205,4,0.015625,268.18950819672136,184.93529841028888,0.31043052484127814
234,487.2999584092937,2100,1100,240,337.9492435072291,34,0.015625,249.6480327868852,140.43386314752496,0.4374725825802606
235,488.34915043925895,2100,1100,240,338.9481636800237,11,0.015625,275.396393442623,189.66838095760676,0.3112895249402643
236,489.0615744443926,2100,1100,240,339.8047946639263,62,0.015625,200.07557377049181,148.51648361544608,0.2576980746994611
237,490.0214758169238,2100,1100,240,340.1314961451692,5,0.015625,249.64934426229505,179.72527403943258,0.28008914034797733
238,490.8167829503855,2100,1100,240,339.9152924916959,1,0.015625,304.98754098360666,167.92469308150214,0.44940474440387634
239,491.6278602260254,2100,1100,240,341.6486180640576,44,0.015625,231.1785245901639,158.78101840895448,0.31316709157806333
240,492.4179810843078,2200,1100,240,343.77093775688905,25,0.015625,282.5903278688525,164.15179909575144,0.4191174187251988
241,492.8912585084765,2200,1100,240,343.74235068825675,32,0.015625,162.64950819672129,126.86264793912717,0.22002439880919056
242,493.4004295864921,2200,1100,240,344.2214561076524,64,0.015625,140.51573770491802,117.92510921539704,0.1607693832626857
243,493.97384283870434,2200,1100,240,343.85823228046166,6,0.015625,188.25819672131146,131.19392056047158,0.3031170868236624
244,494.7570051004556,2200,1100,240,343.55440268277096,24,0.015625,189.34459016393444,153.10690124983486,0.19138486545997965
245,495.4548173858912,2200,1100,240,344.1390620446481,28,0.015625,209.13508196721313,145.81707073483648,0.30276130927810213
